31,60
37,40
2,60
9,70
16,90
78,70
12,20
42,60
72,20
26,40
5,50
37,20
69,30
27,10
97,20
38,90
65,60
3,10
0,60
44,30
25,50
54,40
94,00
8,40
88,20
5,60
0,90
2,60
17,50
16,10
29,70
77,70
49,80
51,30
50,10
69,00
94,00
15,80
60,60
65,30
32,30
96,40
75,20
47,20
25,60
93,50
55,00
9,40
38,60
60,10
65,50
10,70
45,40
54,20
54,70
69,20
61,60
11,00
49,10
27,70
15,80
50,40
63,80
97,70
43,50
36,60
10,70
6,80
38,60
24,40
85,90
37,60
23,70
24,50
35,30
74,60
53,30
82,80
20,20
8,10
10,30
48,10
82,10
29,50
98,00
87,80
3,60
47,70
25,20
46,70
43,20
50,60
10,40
17,70
5,70
33,70
5,90
49,10
14,30
57,30
22,20
60,30
63,80
91,40
16,10
54,90
71,60
75,60
66,90
15,80
37,50
99,70
73,40
22,30
79,60
45,00
80,40
96,00
46,50
45,00
71,40
57,70
4,70
22,00
22,40
42,70
15,30
65,20
68,30
45,90
18,30
56,50
74,20
10,20
88,10
78,10
66,30
88,40
41,30
19,80
81,90
60,90
15,00
86,40
34,90
96,30
90,30
87,00
41,70
83,80
23,40
63,50
91,40
6,30
34,00
50,10
40,70
30,10
75,10
5,10
27,70
4,70
33,60
88,90
42,10
93,60
35,30
23,80
85,20
41,50
86,90
42,50
77,30
46,50
81,40
84,70
95,20
94,50
41,80
88,40
13,40
29,30
44,70
85,80
24,10
10,80
78,20
66,70
41,80
37,10
6,10
35,70
76,10
59,70
93,70
16,30
38,90
96,20
100,00
68,30
52,70
6,60
80,70
85,40
16,60
82,70
22,80
57,00
40,00
88,70
88,00
47,80
30,60
32,30
37,20
79,10
19,70
80,40
20,20
26,30
51,20
79,30
15,30
3,00
81,70
88,80
70,50
24,30
14,10
97,60
35,70
59,20
87,40
80,00
69,40
60,40
98,00
81,30
4,80
50,50
19,10
66,40
40,70
75,40
16,20
71,00
26,90
10,80
14,80
47,50
40,70
57,40
45,50
13,30
67,80
2,70
71,30
14,40
85,50
2,50
89,90
87,90
80,30
89,30
84,70
20,00
83,60
42,40
16,40
50,70
7,50
5,90
89,70
29,30
85,70
37,40
28,00
84,50
47,90
72,80
7,70
97,80
71,30
29,90
86,30
56,50
45,80
84,40
70,30
23,10
47,90
8,20
71,90
72,00
78,70
35,90
73,80
5,10
67,50
54,60
39,50
93,80
78,20
99,90
61,00
14,00
41,30
65,10
45,10
66,90
10,70
89,70
61,30
22,60
30,70
53,40
44,20
6,20
99,90
33,10
70,80
47,80
53,60
4,40
74,10
23,00
96,80
67,10
86,00
27,20
37,00
9,50
42,00
92,70
35,70
61,70
56,80
22,70
63,80
88,60
81,30
24,50
15,90
24,10
65,90
8,60
52,30
0,30
16,80
65,30
76,10
10,90
75,70
17,40
98,70
51,60
22,50
67,30
32,20
92,40
95,70
88,30
93,20
31,90
33,60
36,80
22,60
52,90
30,10
54,20
95,00
92,80
52,50
65,90
46,50
88,60
69,60
94,10
16,20
60,00
69,40
15,80
7,90
62,30
67,40
4,30
83,60
69,40
30,70
46,90
22,60
30,80
76,90
61,10
10,50
83,10
7,60
98,40
31,10
84,40
7,40
19,20
12,20
60,80
5,80
72,70
35,70
22,80
69,80
83,10
64,90
7,80
83,50
43,40
46,10
96,60
57,70
96,80
99,10
11,20
40,60
9,50
49,70
1,70
24,90
88,80
57,50
71,90
42,80
78,50
17,80
58,20
57,80
32,90
90,90
79,80
71,00
46,40
41,70
6,50
84,30
57,60
54,70
36,10
49,80
49,60
96,50
41,20
6,50
99,80
17,00
53,90
49,80
4,40
75,60
81,00
68,30
87,40
23,00
45,30
36,60
41,30
18,00
35,60
83,90
86,70
27,70
80,20
31,00
15,30
85,30
70,30
38,40
51,50
75,60
56,50
86,50
5,80
77,80
36,10
50,20
49,70
7,00
60,30
55,80
97,60
26,70
62,50
55,10
67,30
70,70
34,20
92,40
65,20
18,40
90,50
70,30
50,70
37,60
30,60
76,30
10,10
52,00
19,80
57,60
69,30
73,90
46,30
31,30
3,50
79,80
9,70
82,00
32,40
65,50
44,60
46,10
24,10
51,00
63,80
76,40
93,40
7,40
45,30
31,20
41,40
6,00
53,40
16,70
74,40
49,00
11,60
84,70
97,80
9,40
64,50
53,80
22,90
3,20
7,70
98,30
87,20
47,40
83,00
33,80
38,00
72,70
40,70
45,00
70,50
74,00
1,20
0,40
21,30
66,30
55,40
21,50
24,70
2,70
15,60
31,60
32,60
83,40
64,30
56,90
53,10
54,70
83,20
25,30
42,90
69,60
81,50
4,60
69,20
64,50
11,50
42,90
75,20
65,00
62,40
6,90
51,00
10,10
55,30
59,80
28,00
16,10
5,10
66,20
52,90
25,50
46,50
98,40
95,50
68,90
54,80
55,30
10,40
14,50
73,40
10,70
29,10
4,90
55,00
3,10
13,40
78,10
7,40
57,00
77,50
38,70
11,60
80,10
86,80
83,30
21,70
48,10
17,60
99,60
89,00
20,20
59,80
15,20
46,80
16,30
75,20
25,10
28,10
23,00
55,40
74,10
86,10
29,00
76,00
6,20
97,80
7,80
66,30
25,30
10,00
21,10
60,90
52,20
86,10
89,80
17,60
76,40
7,60
0,10
65,00
0,50
75,70
6,70
47,70
12,00
15,30
74,50
48,00
12,90
56,20
70,30
38,30
21,70
70,10
58,30
90,60
75,50
29,90
0,10
49,30
51,90
40,50
0,40
97,90
57,00
29,10
57,00
44,20
26,50
54,00
79,40
71,10
78,30
73,50
34,60
5,80
17,80
84,00
73,70
85,50
27,30
17,20
23,70
71,70
15,70
60,00
23,30
29,20
77,30
48,90
34,00
21,10
1,40
65,50
76,40
38,50
10,40
52,70
64,30
1,80
78,20
2,30
26,60
51,30
29,80
55,20
82,10
1,50
49,40
40,80
56,10
23,30
1,60
47,70
80,20
59,70
86,50
21,80
55,40
83,20
26,90
42,00
72,40
24,10
8,10
60,10
44,20
9,60
9,70
56,00
95,80
43,70
88,10
87,40
92,50
10,40
73,80
26,20
20,40
35,00
11,80
81,10
66,30
17,30
43,60
0,20
86,80
9,50
34,60
91,20
27,60
77,70
27,40
83,10
87,40
63,80
76,40
43,20
56,90
94,30
14,30
66,40
64,00
85,30
80,30
58,20
1,20
83,10
47,30
66,90
65,00
39,40
74,00
96,00
63,00
45,10
29,60
62,90
37,20
57,00
2,10
97,80
51,50
25,10
6,50
58,20
91,00
53,40
27,20
43,10
66,10
49,70
89,70
96,20
91,10
64,80
3,50
74,60
33,90
65,80
35,10
2,60
88,80
88,10
4,60
16,70
41,60
28,50
0,50
52,60
26,00
26,60
5,40
15,10
38,00
70,40
78,30
5,80
5,00
36,60
49,60
3,40
51,10
34,80
23,30
40,50
76,20
8,30
16,40
31,60
39,10
63,80
74,20
33,50
83,20
41,30
38,40
62,80
61,20
3,40
25,50
43,20
14,60
74,10
76,10
65,10
16,50
67,80
94,50
9,00
76,80
16,10
39,20
25,00
53,80
29,40
86,90
57,50
42,00
25,70
51,80
4,90
20,90
28,30
23,20
79,90
34,50
87,10
38,80
67,00
4,30
26,90
30,80
39,30
54,00
60,00
81,10
36,30
56,20
69,90
32,20
67,40
7,60
92,70
62,20
68,30
45,70
10,40
10,30
80,00
23,10
74,30
13,30
68,00
97,40
92,10
33,00
63,30
86,20
21,70
67,60
76,20
24,90
99,30
45,00
12,30
23,80
53,60
100,00
81,70
46,90
63,20
30,30
76,60
73,30
37,30
44,30
16,30
79,00
18,60
53,30
89,40
33,10
42,40
17,00
41,50
92,00
35,00
74,10
68,20
48,40
97,90
86,10
28,60
93,40
21,60
89,10
65,20
96,50
85,00
78,10
29,90
80,80
32,80
5,60
20,00
2,20
76,50
86,90
80,20
55,50
98,90
45,00
92,60
34,30
84,50
46,90
58,60
14,30
33,90
21,40
70,80
42,70
65,90
1,10
3,80
31,00
28,30
54,40
63,40
97,60
58,80
30,60
92,90
22,50
15,70
18,70
1,40
33,80
13,90
7,60
88,30
84,80
27,20
37,80
19,10
82,60
77,10
93,80
65,80
7,10
93,70
89,80
94,00
18,60
86,90
57,70
57,90
31,00
8,60
37,70
2,30
54,40
81,70
68,90
39,40
6,50
44,80
59,70
66,30
29,90
67,10
61,90
41,50
25,60
44,70
84,80
89,20
92,30
66,80
70,00
40,70
88,10
3,40
91,80
70,10
99,90
23,80
33,80
55,80
24,70
94,40
69,40
99,80
12,80
23,00
25,50
4,20
76,80
25,80
84,20
44,50
27,80
11,60
77,10
9,80
25,30
74,90
86,10
36,60
72,90
39,00
30,00
50,90
8,30
83,10
45,50
47,70
11,20
16,30
17,90
94,60
40,70
98,50
41,10
17,30
48,40
31,30
54,30
19,20
66,50
2,70
65,20
52,70
49,80
20,40
44,10
28,10
73,70
4,30
69,00
26,60
63,90
83,50
97,80
34,20
47,70
58,10
88,50
16,10
4,00
56,10
64,20
83,10
51,40
13,10
58,60
43,90
88,40
18,30
59,70
16,20
88,60
22,20
81,80
97,60
71,80
82,10
26,10
32,20
0,00
43,90
83,40
1,30
78,00
37,50
64,60
76,90
44,70
64,30
59,60
67,30
91,50
45,20
2,00
55,70
46,70
36,60
13,20
64,50
40,80
90,70
80,10
78,90
73,30
11,90
49,20
81,50
48,20
94,00
9,50
48,70
24,10
28,20
42,40
65,50
79,90
46,10
72,60
20,90
26,00
77,50
74,20
44,40
75,40
75,60
68,80
62,20
49,40
22,70
76,70
68,40
28,20
63,30
62,40
48,80
56,30
43,00
29,40
82,30
3,50
24,40
21,90
65,70
85,20
30,80
18,60
72,10
2,80
22,50
16,80
71,40
56,40
43,30
0,00
77,20
47,00
93,50
16,40
1,30
11,70
78,20
38,90
89,80
35,00
55,40
61,10
25,60
24,00
74,50
18,50
65,50
22,60
28,00
6,20
10,10
49,80
81,60
84,80
82,70
28,90
32,90
98,80
49,00
88,90
44,00
44,30
83,30
79,00
82,60
14,60
3,10
92,60
87,60
45,70
72,80
34,60
99,60
44,00
66,80
3,20
99,30
52,00
94,30
19,70
15,90
18,50
6,10
85,00
92,40
64,40
24,00
73,00
10,10
17,90
96,00
79,40
52,70
54,30
13,80
14,80
7,20
13,20
70,30
36,00
30,90
35,00
12,30
82,90
83,70
71,30
75,80
87,30
90,30
19,30
5,50
62,50
6,70
57,90
16,90
19,20
18,70
23,80
47,30
60,50
9,70
67,50
35,80
23,70
31,50
96,40
62,70
71,20
35,90
41,50
56,90
5,00
93,40
18,60
22,50
57,60
92,90
68,90
33,90
54,90
17,90
81,70
48,20
95,70
40,30
73,60
49,60
15,30
59,70
83,50
30,70
20,70
90,20
85,20
45,20
15,90
19,00
92,40
37,90
44,00
99,00
31,30
69,20
95,00
51,50
4,60
20,50
93,40
28,80
49,10
14,40
64,80
22,40
40,40
56,00
95,70
15,10
51,40
41,10
62,70
4,50
69,70
16,40
87,40
62,30
21,30
27,80
57,60
77,00
8,50
33,00
18,70
21,10
71,90
82,70
1,00
86,70
92,20
85,40
11,80
8,20
50,00
46,20
15,20
12,40
50,00
1,70
85,90
25,70
7,50
62,60
91,00
27,20
28,30
49,10
72,90
18,20
13,20
52,20
84,70
34,80
62,90
76,40
10,50
65,30
73,00
20,90
20,70
62,70
69,20
71,10
40,00
21,00
96,20
19,30
69,20
68,80
69,30
88,70
26,30
41,00
46,40
98,80
22,50
47,00
89,20
79,10
55,70
44,40
80,00
58,80
61,60
92,10
30,40
17,70
84,90
16,80
67,00
28,60
97,80
72,60
13,90
8,00
32,90
65,90
32,60
28,30
81,20
66,80
52,80
35,80
79,00
23,50
17,00
62,10
44,90
12,00
74,30
55,30
9,60
24,10
23,30
12,20
28,70
88,90
28,40
34,40
90,40
26,40
65,90
40,20
68,60
82,30
47,30
5,30
49,20
69,30
22,50
54,90
54,60
34,30
83,30
6,90
94,30
47,90
45,60
90,90
54,80
93,10
16,90
95,60
24,40
55,50
5,90
28,20
40,50
17,80
53,50
12,90
79,00
48,20
94,20
26,40
27,70
13,80
13,50
51,60
83,40
71,20
75,70
68,30
89,30
77,20
61,60
4,00
22,30
42,00
26,10
8,10
65,10
41,40
29,00
60,80
48,60
26,60
18,50
95,90
71,30
88,20
68,20
41,00
51,80
78,30
10,40
63,50
23,10
86,50
3,10
66,20
58,40
40,00
16,40
83,80
40,10
0,20
98,90
5,00
42,80
13,10
58,70
56,30
2,20
77,10
34,80
33,00
70,80
63,10
12,20
32,00
47,30
21,60
85,40
96,60
0,70
55,00
24,40
35,80
31,30
5,20
63,80
79,30
84,40
19,40
54,20
8,70
47,50
28,10
24,90
60,10
60,50
89,40
34,10
11,30
7,50
29,90
79,10
0,50
41,90
30,90
5,10
2,50
18,10
68,00
76,90
84,90
52,90
96,10
15,30
3,00
66,00
21,20
47,80
67,90
70,90
89,90
64,50
23,40
88,70
93,00
49,70
33,70
65,90
33,40
3,00
53,80
23,40
46,80
10,30
42,70
59,10
48,00
49,80
10,80
57,70
23,50
65,30
43,90
67,90
9,70
80,90
62,00
23,00
5,10
83,90
97,60
55,20
70,40
18,30
5,50
40,90
7,80
23,50
82,80
58,20
75,40
27,90
44,70
77,20
14,80
24,90
70,80
48,20
97,40
8,40
34,80
8,60
21,30
18,70
81,90
67,20
38,00
35,90
91,30
77,00
39,10
67,50
42,40
5,70
52,50
4,40
40,20
58,10
29,30
94,80
60,90
95,80
78,50
16,70
2,70
55,30
52,60
25,90
14,50
78,60
81,30
38,50
46,40
21,60
99,60
88,70
85,50
11,50
97,00
35,80
60,00
53,50
64,80
18,00
76,10
25,30
43,70
5,70
99,30
2,60
86,60
41,50
10,20
1,80
66,80
15,10
34,70
29,20
38,10
55,10
89,20
15,00
77,60
84,30
7,20
49,70
49,60
4,20
80,00
48,10
8,10
42,60
13,80
82,20
42,70
75,80
32,50
23,60
86,20
83,20
32,20
3,30
68,10
30,20
44,80
38,00
96,10
15,80
30,80
3,00
64,00
93,60
84,70
85,20
34,10
69,00
64,00
50,30
78,80
87,40
64,20
52,90
61,20
74,10
53,20
27,10
70,40
6,20
38,60
48,70
19,90
33,90
73,80
60,50
58,30
57,30
32,90
66,20
45,30
80,00
77,40
87,20
75,00
21,50
17,80
6,60
24,60
38,30
64,60
26,90
77,20
12,40
90,80
83,60
12,50
50,80
17,20
30,40
86,60
29,60
77,20
55,20
82,40
40,50
55,10
31,10
43,40
39,80
42,60
47,60
69,10
15,90
79,30
16,90
39,70
67,80
17,90
45,40
77,60
54,70
52,00
27,60
5,10
44,50
15,10
74,20
28,00
16,60
58,00
2,10
85,10
69,60
85,50
1,50
58,40
14,10
65,20
15,90
77,30
14,90
59,50
95,40
15,30
43,50
20,30
6,00
83,80
47,50
26,00
65,10
85,50
31,10
56,00
34,90
54,70
80,30
77,70
88,80
10,50
82,70
48,60
17,60
35,30
1,20
2,90
32,40
30,60
20,10
6,40
59,50
14,80
2,20
54,80
58,70
53,30
64,60
53,40
3,40
94,00
97,80
60,80
18,20
88,90
63,90
56,70
29,70
75,70
0,40
12,00
41,10
69,40
19,90
64,00
40,80
6,50
11,90
1,50
56,40
38,10
84,80
6,00
37,10
91,80
87,80
34,70
86,30
19,90
49,50
58,40
62,10
89,40
62,30
68,20
61,40
59,10
18,60
66,50
78,30
14,50
33,30
11,20
72,00
61,90
12,30
35,80
23,40
45,70
13,70
85,70
89,40
66,60
4,90
63,10
31,00
71,80
66,80
76,70
42,10
0,90
6,30
35,20
59,50
25,70
4,40
72,10
43,70
39,30
34,40
30,70
32,60
34,60
59,00
79,20
16,50
38,80
27,70
89,00
17,00
62,50
58,80
63,70
63,90
99,50
14,00
17,00
65,90
90,20
59,70
27,30
98,40
58,80
62,00
29,20
18,20
65,40
48,50
91,20
4,00
56,30
59,80
46,10
26,10
31,80
43,70
59,40
82,20
38,10
47,90
36,40
31,40
23,00
70,20
50,00
15,60
38,70
32,60
44,70
94,60
37,60
99,40
34,90
93,80
94,20
68,40
14,40
86,30
29,50
45,70
79,40
34,80
97,00
68,60
1,80
98,70
46,60
89,00
72,10
33,00
6,60
64,70
89,00
60,00
40,10
6,40
27,80
69,10
27,40
0,40
45,90
20,40
51,30
37,20
3,10
9,30
59,80
77,70
47,60
21,90
49,70
32,30
95,90
20,60
86,40
3,80
44,80
37,70
68,60
94,00
21,90
75,70
49,50
44,00
29,60
24,40
51,90
70,30
34,70
45,70
12,50
48,50
65,90
96,40
0,40
39,00
76,20
71,00
76,70
94,10
77,60
44,70
7,10
58,60
27,80
59,20
74,00
44,10
64,70
92,30
25,40
22,60
11,50
45,80
60,50
93,90
32,90
41,40
5,00
63,50
74,90
81,70
93,60
82,20
51,80
79,80
91,10
63,50
59,90
71,50
85,50
62,00
27,90
17,10
93,50
32,00
63,80
33,30
13,20
79,90
78,20
22,20
92,40
58,80
64,80
76,90
98,60
50,80
79,00
13,70
5,20
1,40
35,30
59,30
84,20
68,10
87,10
8,50
46,00
68,20
66,90
15,90
66,30
82,40
54,50
69,40
60,20
56,20
57,00
0,00
60,30
28,00
16,20
46,00
51,10
63,20
61,80
4,30
99,90
33,90
96,40
18,30
50,30
27,00
30,60
58,80
43,60
13,20
49,80
29,90
43,50
37,80
6,50
49,80
49,80
85,40
13,00
28,60
5,00
49,90
20,10
64,00
26,70
50,70
54,90
99,10
74,00
17,80
28,30
18,90
73,00
20,00
30,80
30,90
54,50
30,30
99,50
24,40
92,10
48,80
55,20
92,30
85,20
8,70
69,80
58,00
52,60
67,10
85,40
7,70
70,90
54,50
32,10
28,60
21,70
45,00
67,40
15,30
82,10
39,80
48,70
53,50
65,80
3,20
35,40
53,00
94,60
33,70
18,30
99,40
93,80
8,80
17,20
90,60
6,90
56,40
3,30
72,30
3,80
70,00
98,00
12,00
25,50
28,00
54,60
12,00
98,20
53,40
46,70
28,70
20,40
45,30
26,70
85,80
96,40
95,00
11,80
19,80
17,50
79,70
30,20
64,00
18,80
61,70
48,60
38,30
2,10
91,50
65,10
57,30
34,40
3,00
66,30
4,10
4,40
69,50
15,60
65,70
10,60
14,90
61,50
23,10
46,70
31,10
74,20
97,00
90,50
36,50
35,60
43,30
50,50
74,60
82,80
21,50
51,60
10,50
51,70
47,30
63,90
50,90
73,70
2,70
80,20
98,10
35,10
50,20
71,40
47,30
28,40
92,00
48,60
47,80
76,90
14,60
98,80
44,90
88,60
5,80
36,40
97,20
66,10
56,40
49,50
73,40
15,60
81,60
30,10
87,30
54,70
13,60
47,90
19,80
14,30
20,90
64,60
91,80
24,40
79,80
86,30
55,80
45,00
21,60
32,40
59,00
93,40
24,50
78,10
58,60
53,40
88,80
72,90
19,50
89,20
40,00
79,90
67,90
46,30
84,50
13,70
33,20
19,70
63,10
52,80
35,20
44,40
9,00
45,00
11,00
69,90
26,80
99,60
46,50
88,70
14,00
85,60
27,40
89,00
31,00
55,10
16,60
50,20
36,10
99,40
2,70
50,10
39,40
10,50
68,50
53,00
55,30
91,20
7,50
37,30
64,40
31,00
95,00
72,80
76,50
38,80
50,80
43,00
68,50
16,40
66,90
97,40
10,30
64,40
87,10
90,40
77,40
80,20
33,80
68,40
85,60
50,20
43,30
7,30
17,50
50,40
61,80
64,40
98,90
54,60
57,60
98,50
18,30
67,20
72,00
15,20
10,70
57,20
90,10
97,10
33,80
61,10
50,40
54,30
23,40
5,70
68,30
21,50
33,60
9,40
27,40
17,20
11,60
1,90
73,80
84,80
4,20
17,90
99,70
7,60
25,00
44,50
98,70
19,20
10,00
99,50
77,10
16,30
39,90
87,60
84,30
54,70
88,80
57,30
9,30
8,20
43,90
90,70
72,90
88,40
49,60
73,80
89,90
1,70
0,60
69,00
91,40
81,80
79,80
44,20
68,90
37,30
15,70
74,80
44,60
34,10
93,40
91,90
13,90
53,60
39,90
65,40
98,30
50,20
26,50
3,10
97,50
86,60
70,80
54,70
32,30
40,90
73,20
2,80
70,80
1,00
78,80
61,20
34,10
67,20
8,70
47,50
43,10
9,00
51,50
44,70
98,90
45,10
24,00
12,60
21,80
34,80
16,20
34,50
55,10
65,20
1,30
49,00
64,00
59,70
48,30
93,10
35,50
58,40
40,20
43,90
2,20
70,60
36,00
83,60
41,60
65,40
76,90
61,20
4,10
2,40
7,60
32,70
95,00
3,40
34,50
48,90
84,00
23,40
18,40
37,40
44,50
11,70
82,40
66,50
7,20
25,00
78,60
12,10
85,30
24,90
17,90
14,60
93,10
66,00
35,80
36,10
11,50
67,50
0,70
58,60
80,20
16,50
35,00
77,80
82,90
17,70
50,00
76,00
83,80
68,80
35,40
85,80
78,10
20,30
87,80
61,00
31,50
42,10
59,20
21,90
82,90
66,40
36,90
31,10
72,50
30,00
0,20
95,30
59,30
49,00
14,90
20,00
98,50
65,80
39,60
76,30
45,90
14,60
50,10
17,90
63,30
81,80
58,30
61,20
25,90
62,10
84,30
55,70
80,60
56,10
22,70
17,40
28,20
50,60
16,70
22,00
78,10
90,60
41,20
75,10
57,70
14,20
0,80
18,10
52,70
46,80
86,40
70,80
86,50
64,80
2,20
45,10
49,00
95,60
61,80
39,00
75,50
65,60
83,90
79,20
81,80
49,00
54,20
59,00
30,40
15,80
9,70
33,00
42,10
31,40
55,90
18,20
71,40
99,60
84,70
44,80
57,40
49,60
3,00
35,10
7,30
73,10
72,20
18,80
10,70
22,10
5,60
85,60
95,10
0,10
25,70
27,00
87,70
28,20
41,70
68,10
19,80
46,40
72,20
85,00
49,10
30,80
83,80
81,00
37,30
86,80
7,40
40,40
78,20
4,70
94,50
25,80
20,20
33,10
93,90
83,10
30,20
96,10
69,30
24,40
93,80
58,40
74,80
95,00
28,00
64,10
35,60
49,10
80,40
28,50
33,40
31,10
8,40
99,00
2,30
83,10
58,60
37,30
0,60
53,50
2,60
44,50
28,10
21,20
20,50
79,70
44,60
79,30
47,20
91,00
86,90
43,10
60,60
34,70
47,20
85,70
71,00
61,70
4,80
32,60
78,60
96,70
79,10
45,90
33,50
77,70
42,90
41,60
21,50
75,10
6,50
23,80
47,40
34,20
28,80
87,60
54,00
11,20
89,80
80,90
60,90
70,40
48,50
59,50
86,50
99,70
71,30
29,40
3,30
40,80
42,90
85,00
51,80
29,30
16,70
29,40
89,90
6,20
64,90
19,00
8,10
24,20
95,90
42,90
82,20
82,50
47,40
82,80
80,70
2,70
59,10
75,80
60,90
60,00
8,60
65,20
0,70
37,00
82,20
18,10
18,70
80,70
34,90
0,10
62,50
73,30
40,30
8,30
15,50
22,80
52,20
6,00
93,70
67,20
21,10
63,90
58,10
76,10
73,90
88,30
58,60
76,10
88,60
17,40
84,70
87,90
46,40
6,70
74,00
93,20
22,90
17,70
33,30
32,40
55,20
91,50
15,80
75,80
20,90
59,10
92,60
5,60
41,70
51,20
72,60
48,20
80,90
21,40
23,30
1,30
96,20
83,70
94,60
31,50
82,90
78,50
22,70
48,60
95,90
57,00
21,30
54,70
18,20
70,50
83,60
55,90
96,50
36,30
4,50
74,50
79,00
23,30
21,50
24,60
15,30
39,10
92,90
17,20
25,80
40,50
1,40
94,60
22,40
77,90
96,40
53,70
29,60
18,40
21,00
98,60
65,30
41,30
98,00
89,20
29,90
98,90
